"","629","高尚","高尚","gāo shàng","nobly; lofty",""
"","630","高涨","高漲","gāo zhǎng","upsurge; (tensions, etc.) run high",""
"","631","稿件","稿件","gǎo jiàn","rough draft of a document",""
"","632","告辞","告辭","gào cí","take leave; bid farewell",""
"","633","告诫","告誡","gào jiè","warn; admonish",""
"","634","疙瘩","疙瘩","gē da","swelling or lump on skin",""
"","635","鸽子","鴿子","gē zi","dove; pigeon",""
"","636","搁","擱","gē","to place; put aside",""
"","637","割","割","gē","to cut (apart/off)",""
"","638","歌颂","歌頌","gē sòng","sing the praise of; extol; eulogize",""
"","639","革命","革命","gé mìng","revolution; revolutionary (politics); cause great social change; rise in revolt; take part in revolution",""
"","640","格局","格局","gé jú","structure; pattern",""
"","641","格式","格式","gé shì","form; specification; format",""
"","642","隔阂","隔閡","gé hé","estrangement; misunderstanding",""
"","643","隔离","隔離","gé lí","insulate; separate; isolate",""
"","644","个体","個體","gè tǐ","individual",""
"","645","各抒己见","各抒己見","gè shū jǐ jiàn","everyone gives their own view",""
"","646","根深蒂固","根深蒂固","gēn shēn dì gù","deep-rooted; ingrained; inveterate (problem, etc.)",""
"","647","根源","根源","gēn yuán","origin; root; source",""
"","648","跟前","跟前","gēn qián","in front of",""
"","649","跟随","跟隨","gēn suí","follow; followed",""
"","650","跟踪","跟蹤","gēn zōng","follow somebody's tracks; tail; shadow",""
"","651","更新","更新","gēng xīn","to replace the old with new; to renew; to renovate; to upgrade; to update; to regenerate; to rejuvenate",""
"","652","更正","更正","gēng zhèng","correct; correction",""
"","653","耕地","耕地","gēng dì","arable land; to plow land",""
"","654","工艺品","工藝品","gōng yì pǐn","handicraft; handiwork",""
"","655","公安局","公安局","gōng ān jú","public security bureau",""
"","656","公道","公道","gōng dao","fair; equitable",""
"","657","公告","公告","gōng gào","post; announcement",""
"","658","公关","公關","gōng guān","public relations",""
"","659","公民","公民","gōng mín","citizen",""
"","660","公然","公然","gōng rán","(do something) openly; undisguised",""
"","661","公认","公認","gōng rèn","publicly know (to be); recognize; generally acknowledged",""
"","662","公式","公式","gōng shì","formula",""
"","663","公务","公務","gōng wù","public affairs; official business",""
"","664","公正","公正","gōng zhèng","just; fair",""
"","665","公证","公證","gōng zhèng","notarization",""
"","666","功劳","功勞","gōng láo","contribution; meritorious; credit",""
"","667","功效","功效","gōng xiào","efficiency; effectiveness",""
"","668","攻击","攻擊","gōng jī","to attack; accuse; to charge",""
"","669","攻克","攻克","gōng kè","to capture; to take",""
"","670","供不应求","供不應求","gōng bú yìng qiú","(saying) demand outstrips supply",""
"","671","供给","供給","gōng jǐ","to furnish; provide; to supply",""
"","672","宫殿","宮殿","gōng diàn","palace",""
"","673","恭敬","恭敬","gōng jìng","dutiful; deferential",""
"","674","巩固","鞏固","gǒng gù","consolidate; solidify",""
"","675","共和国","共和國","gòng hé guó","republic",""
"","676","共计","共計","gòng jì","sum up; total",""
"","677","共鸣","共鳴","gòng míng","physical resonance; sympathetic response to something",""
"","678","勾结","勾結","gōu jié","collude with; collaborate; gang up",""
"","679","钩子","鈎子","gōu zi","hook",""
"","680","构思","構思","gòu sī","outline a story; make preliminary sketch",""
"","681","孤独","孤獨","gū dú","lonely; solitary",""
"","682","孤立","孤立","gū lì","isolate; isolated",""
"","683","姑且","姑且","gū qiě","temporarily; the time being",""
"","684","辜负","辜負","gū fù","let down; disappoint; fail to live up to",""
"","685","古董","古董","gǔ dǒng","antique",""
"","686","古怪","古怪","gǔ guài","eccentric; grotesque; oddly",""
"","687","股东","股東","gǔ dōng","stockholder; shareholder",""
"","688","股份","股份","gǔ fèn","a share (in a company) stock",""
"","689","骨干","骨幹","gǔ gàn","backbone; mainstay",""
"","690","鼓动","鼓動","gǔ dòng","agitate; instigate",""
"","691","固然","固然","gù rán","admittedly; it is true that; indeed",""
"","692","固体","固體","gù tǐ","solid",""
"","693","固有","固有","gù yǒu","intrinsic/inherent to something; native",""
"","694","固执","固執","gù zhí","persistent; stubborn",""
"","695","故乡","故鄉","gù xiāng","hometown; homeland; birthplace",""
"","696","故障","故障","gù zhàng","malfunction; breakdown",""
"","697","顾虑","顧慮","gù lǜ","misgivings; apprehensions",""
"","698","顾问","顧問","gù wèn","adviser; consultant",""
"","699","雇佣","雇傭","gù yōng","employ; hire",""
"","700","拐杖","拐杖","guǎi zhàng","crutch; walking stick",""
"","701","关怀","關懷","guān huái","care; solicitude; show care for; concerned about; attentive to",""
"","702","关照","關照","guān zhào","concern; look after; keep an eye on",""
"","703","观光","觀光","guān guāng","sight see; tour",""
"","704","官方","官方","guān fāng","official; (by the) government",""
"","705","管辖","管轄","guǎn xiá","administer; have jurisdiction (over)",""
"","706","贯彻","貫徹","guàn chè","to implement; put into practice; carry out",""
"","707","惯例","慣例","guàn lì","conventional",""
"","708","灌溉","灌溉","guàng ài","irrigate",""
"","709","罐","罐","guàn","can; jar; pot; pitcher; jug",""
"","710","光彩","光彩","guāng cǎi","splendor; radiance; brilliance; honor",""
"","711","光辉","光輝","guāng huī","radiance; brilliant; glory",""
"","712","光芒","光芒","guāng máng","rays of light; brilliant rays; radiance",""
"","713","光荣","光榮","guāng róng","glory; honor",""
"","714","广阔","廣闊","guǎng kuò","wide; vast",""
"","715","归根到底","歸根到底","guī gēn dào dǐ","(saying) to sum it up ...",""
"","716","归还","歸還","guī huán","return something; revert",""
"","717","规范","規範","guī fàn","standard (design or model); norm; without variation; to specify",""
"","718","规格","規格","guī gé","standard; norm; specification",""
"","719","规划","規劃","guī huà","plan; program; project",""
"","720","规章","規章","guī zhāng","regulations; rule",""
"","721","轨道","軌道","guǐ dào","orbit; railway; trajectory",""
"","722","贵族","貴族","guì zú","lord; nobility; nobleman; noblewoman",""
"","723","跪","跪","guì","kneel",""
"","724","棍棒","棍棒","gùn bàng","club",""
"","725","国防","國防","guó fáng","national defense",""
"","726","国务院","國務院","guó wù yuàn","State Council (PRC); State Department (USA)",""
"","727","果断","果斷","guǒ duàn","firm; decisive",""
"","728","过度","過度","guò dù","excessive; exceeding; lavishly",""
"","729","过渡","過渡","guò dù","to cross a river by ferry; transition; interim",""
"","730","过奖","過獎","guò jiǎng","praise excessively; flatter",""
"","731","过滤","過濾","guò lǜ","to filter; filter",""
"","732","过失","過失","guò shī","defect; fault",""
"","733","过问","過問","guò wèn","take an interest in; get involved with",""
"","734","过瘾","過瘾","guò yǐn","satisfy a craving; get a kick out of sth; do to one's heart's content",""
"","735","过于","過于","guò yú","too much; excessively",""
"","736","嗨","嗨","hāi","hey/hi (loanword); oh; alas;",""
"","737","海拔","海拔","hǎi bá","height above sea level; elevation",""
"","738","海滨","海濱","hǎi bīn","shore; seaside",""
"","739","含糊","含糊","hán hu","unclear; vague; unsure",""
"","740","含义","含義","hán yì","implied meaning; connotation",""
"","741","寒暄","寒暄","hán xuān","exchanging conventional greetings; winter and summer",""
"","742","罕见","罕見","hǎn jiàn","rare; rarely seen; peculiar",""
"","743","捍卫","捍衛","hàn wèi","defend; uphold; safeguard",""
"","744","行列","行列","háng liè","procession; ranks; queue",""
"","745","航空","航空","háng kōng","aviation",""
"","746","航天","航天","háng tiān","space flight",""
"","747","航行","航行","háng xíng","to sail; to fly",""
"","748","毫米","毫米","háo mǐ","millimeter",""
"","749","毫无","毫無","háo wú","not at all; completely without; not in the least",""
"","750","豪迈","豪邁","háo mài","bold and generous; heroic",""
"","751","号召","號召","hào zhào","call upon; summon; to appeal",""
"","752","耗费","耗費","hào fèi","waste; spend; consume",""
"","753","呵","呵","hē","breathe out; scold",""
"","754","合并","合並","hé bìng","merge; annex",""
"","755","合成","合成","hé chéng","compound; synthesis; mixture",""
"","756","合伙","合夥","hé huǒ","to make a partnership",""
"","757","合算","合算","hé suàn","worthwhile; reckon up",""
"","758","和蔼","和藹","hé ǎi","kindly; good-tempered; amiable",""
"","759","和解","和解","hé jiě","settlement; to become reconciled",""
"","760","和睦","和睦","hé mù","peaceful relations; harmonious",""
"","761","和气","和氣","hé qi","friendly; polite; amiable",""
"","762","和谐","和諧","hé xié","harmonious; concordant",""
"","763","嘿","嘿","hēi","hey; interjection for calling attention",""
"","764","痕迹","痕迹","hén jì","vestige; trace",""
"","765","狠心","狠心","hěn xīn","callous; cruel; cold-blooded",""
"","766","恨不得","恨不得","hèn bu de","cannot bear not; be dying to",""
"","767","横","橫","héng","horizontal; across; (horizontal character stroke)",""
"","768","哼","哼","hēng","groan; snort; to hum; croon",""
"","769","轰动","轟動","hōng dòng","a sensation; a stir",""
"","770","烘","烘","hōng","to dry or warm by the fire; to bake; to heat by fire; to set off by contrast",""
"","771","宏观","宏觀","hóng guān","macro-; macroscopic",""
"","772","宏伟","宏偉","hóng wěi","grand; imposing; magnificent; grand",""
"","773","洪水","洪水","hóng shuǐ","flood",""
"","774","哄","哄","hǒng","fool; coax; to amuse (a child)",""
"","775","喉咙","喉嚨","hóu lóng","throat; larynx",""
"","776","吼","吼","hǒu","roar; howl",""
"","777","后代","後代","hòu dài","posterity; later generations; descendants",""
"","778","后顾之忧","後顧之憂","hòu gù zhī yōu","fears of trouble in the rear (idiom); family worries (obstructing freedom to act); trouble back at home; worries about the future consequences; often in negative expressions, meaning no worries about anything",""
"","779","后勤","後勤","hòu qín","logistics",""
"","780","候选","候選","hòu xuǎn","candidate",""
"","781","呼唤","呼喚","hū huàn","call out (a name etc.); shout",""
"","782","呼啸","呼嘯","hū xiào","whistle; scream; howl",""
"","783","呼吁","呼籲","hū yù","call on (someone to do something); appeal",""
"","784","忽略","忽略","hū lüè","ignore; forget about; neglect",""
"","785","胡乱","胡亂","hú luàn","carelessly; recklessly",""
"","786","胡须","胡須","hú xū","beard; moustache; whiskers",""
"","787","湖泊","湖泊","hú pō","lake",""
"","788","花瓣","花瓣","huā bàn","petal",""
"","789","花蕾","花蕾","huā lěi","(flower) bud",""
"","790","华丽","華麗","huá lì","gorgeous; magnificent",""
"","791","华侨","華僑","huá qiáo","overseas Chinese",""
"","792","化肥","化肥","huà féi","chemical fertilizer",""
"","793","化石","化石","huà shí","fossil",""
"","794","化验","化驗","huà yàn","laboratory test; chemically examine",""
"","795","化妆","化妝","huà zhuāng","put on make-up",""
"","796","划分","劃分","huà fēn","divide up; differentiate",""
"","797","画蛇添足","畫蛇添足","huà shé tiān zú","draw legs on a snake (idiom); to ruin something by adding something superfluous",""
"","798","话筒","話筒","huà tǒng","microphone; transmitter; megaphone",""
"","799","欢乐","歡樂","huān lè","gaiety; glee; delighted",""
"","800","还原","還原","huán yuán","restore to the original state; (Chemistry) reduce",""
"","801","环节","環節","huán jié","link; sector; segment (of annelid worms)",""
"","802","缓和","緩和","huǎn hé","alleviate; to moderate; to ease (tension)",""
"","803","患者","患者","huàn zhě","sufferer; patient; the sick",""
"","804","荒凉","荒涼","huāng liáng","desolate",""
"","805","荒谬","荒謬","huāng miù","ridiculous; nonsensical",""
"","806","荒唐","荒唐","huāng tang","beyond belief; preposterous; absurd; intemperate",""
"","807","皇帝","皇帝","huáng dì","emperor",""
"","808","皇后","皇後","huáng hòu","an empress",""
"","809","黄昏","黃昏","huáng hūn","dusk; evening; nightfall",""
"","810","恍然大悟","恍然大悟","huǎng rán dà wù","suddenly see the light; suddenly realize what has happened; twig",""
"","811","晃","晃","huàng","to sway; to shake",""
"","812","挥霍","揮霍","huī huò","squander money without restraint; squander",""
"","813","辉煌","輝煌","huī huáng","splendid; glorious",""
"","814","回报","回報","huí bào","repayment; payback",""
"","815","回避","回避","huí bì","avoid; shun; evade",""
"","816","回顾","回顧","huí gù","look back; to review",""
"","817","回收","回收","huí shōu","recycle; recover and put back to use",""
"","818","悔恨","悔恨","huǐ hèn","remorse; repentance",""
"","819","毁灭","毀滅","huǐ miè","perish; ruin; destroy",""
"","820","汇报","彙報","huì bào","report; give an account of; to collect information and report back",""
"","821","会晤","會晤","huì wù","meet; meeting; conference",""
"","822","贿赂","賄賂","huì lù","to bribe",""
"","823","昏迷","昏迷","hūn mí","lose consciousness; be in a coma",""
"","824","荤","葷","hūn","meat or fish dish; pungent vegetables forbidden to Buddhist vegetarians",""
"","825","浑身","渾身","hún shēn","entire body; from head to foot",""
"","826","混合","混合","hùn hé","to mix; to blend",""
"","827","混乱","混亂","hùn luàn","confusion; chaotic",""
"","828","混淆","混淆","hùn xiáo","obscure; confuse; mix up; blur; mislead; confusing",""
"","829","混浊","混濁","hùn zhuó","muddy; dirty; turbid",""
"","830","活该","活該","huó gāi","serve sb. right; deservedly; ought",""
"","831","活力","活力","huó lì","energy; vitality; vigor",""
"","832","火箭","火箭","huǒ jiàn","rocket",""
"","833","火焰","火焰","huǒ yàn","blaze; flame",""
"","834","火药","火藥","huǒ yào","gunpowder",""
"","835","货币","貨幣","huò bì","currency; money",""
"","836","讥笑","譏笑","jī xiào","sneer at; deride",""
"","837","饥饿","饑餓","jī è","hunger; hungry; starve",""
"","838","机动","機動","jī dòng","motorized; mobile; flexible",""
"","839","机构","機構","jī gòu","structure; organization; institution",""
"","840","机灵","機靈","jī ling","clever; quick-witted; smartness",""
"","841","机密","機密","jī mì","secret; classified (information)",""
"","842","机械","機械","jī xiè","machine; mechanical",""
"","843","机遇","機遇","jī yù","opportunity; stroke of good luck; favorable circumstance",""
"","844","机智","機智","jī zhì","tact; quick-witted; resourceful",""
"","845","基地","基地","jī dì","base (of operations)",""
"","846","基金","基金","jī jīn","fund; endowment",""
"","847","基因","基因","jī yīn","gene",""
"","848","激发","激發","jī fā","to arouse; excite",""
"","849","激励","激勵","jī lì","urge; encourage; motivation",""
"","850","激情","激情","jī qíng","passion; strong emotion; fervor; enthusiasm",""
"","851","及早","及早","jí zǎo","as soon as possible; at the earliest possible time",""
"","852","吉祥","吉祥","jí xiáng","lucky",""
"","853","级别","級別","jí bié","rank; level; grade",""
"","854","极端","極端","jí duān","extreme",""
"","855","极限","極限","jí xiàn","limit; extreme boundary",""
"","856","即便","即便","jí biàn","even if; even though",""
"","857","即将","即將","jí jiāng","will shortly; soon; be on the verge of",""
"","858","急功近利","急功近利","jí gōng jìn lì","eager for success and profit",""
"","859","急剧","急劇","jí jù","rapid; sudden",""
"","860","急切","急切","jí qiè","eager; impatient; imperative",""
"","861","急于求成","急于求成","jí yú qiú chéng","impatient for success",""
"","862","急躁","急躁","jí zào","irritable; impetuous; impatient",""
"","863","疾病","疾病","jí bìng","disease; illness; sickness; ailment",""
"","864","集团","集團","jí tuán","group; bloc; circle; clique",""
"","865","嫉妒","嫉妒","jí dù","to be jealous; to envy, covet; to hate; to begrudge",""
"","866","籍贯","籍貫","jí guàn","place of one's ancestry",""
"","867","给予","給予","jǐ yǔ","to give",""
"","868","计较","計較","jì jiào","focus excessively on; haggle; bicker; argue",""
"","869","记性","記性","jì xing","memory",""
"","870","记载","記載","jì zǎi","write down; to record",""
"","871","纪要","紀要","jì yào","written summary of a meeting; minutes",""
"","872","技巧","技巧","jì qiǎo","skill; technique",""
"","873","忌讳","忌諱","jì huì","avoid as a taboo; abstain from; taboo",""
"","874","季度","季度","jì dù","(financial) quarter; period of three months",""
"","875","季军","季軍","jì jūn","third in a race; bronze medalist",""
"","876","迹象","迹象","jì xiàng","mark; indication; sign",""
"","877","继承","繼承","jì chéng","inherit; carry on; succeed",""
"","878","寄托","寄托","jì tuō","entrust somebody someone's care; consign; commit",""
"","879","寂静","寂靜","jì jìng","quiet",""
"","880","加工","加工","jiā gōng","to process; processing; machining",""
"","881","加剧","加劇","jiā jù","aggravate; intensify; sharpen; accelerate",""
"","882","夹杂","夾雜","jiā zá","mix together; have two dissimilar substances mixed together",""
"","883","佳肴","佳肴","jiā yáo","delicacy",""
"","884","家常","家常","jiā cháng","the daily life of a family; home-style (food)",""
"","885","家伙","家夥","jiā huo","guy; chap; tool; weapon",""
"","886","家属","家屬","jiā shǔ","family member; a dependent",""
"","887","家喻户晓","家喻戶曉","jiā yù hù xiǎo","become a household name; well-known",""
"","888","尖端","尖端","jiān duān","highest peak; the tip; sharp pointed end; most advanced and sophisticated",""
"","889","尖锐","尖銳","jiān ruì","sharp; intense; penetrating",""
"","890","坚定","堅定","jiān dìng","firm; staunch; resolute",""
"","891","坚固","堅固","jiān gù","firm; strong; sturdy",""
"","892","坚韧","堅韌","jiān rèn","tough and durable; hard-bitten; firm and tenacious",""
"","893","坚实","堅實","jiān shí","firm and substantial; solid",""
"","894","坚硬","堅硬","jiān yìng","hard; solid",""
"","895","艰难","艱難","jiān nán","difficult; arduous",""
"","896","监督","監督","jiān dū","control; monitor; supervise; inspect",""
"","897","监视","監視","jiān shì","oversee; to monitor",""
"","898","监狱","監獄","jiān yù","prison; jail",""
"","899","煎","煎","jiān","pan-fry; fry in shallow oil",""
"","900","拣","揀","jiǎn","choose; select; sort out",""
"","901","检讨","檢討","jiǎn tǎo","self-criticism; analyze",""
"","902","检验","檢驗","jiǎn yàn","inspect; examine; to test",""
"","903","剪彩","剪彩","jiǎn cǎi","cut the ribbon at an opening ceremony",""
"","904","简化","簡化","jiǎn huà","simplify; simplification",""
"","905","简陋","簡陋","jiǎn lòu","simple and crude (i.e. room or building)",""
"","906","简体字","簡體字","jiǎn tǐ zì","simplified Chinese characters",""
"","907","简要","簡要","jiǎn yào","concise; brief",""
"","908","见多识广","見多識廣","jiàn duō shí guǎng","experienced and knowledgeable",""
"","909","见解","見解","jiàn jiě","view; opinion; understanding",""
"","910","见闻","見聞","jiàn wén","information",""
"","911","见义勇为","見義勇爲","jiàn yì yǒng wéi","to see what is right and act courageously (idiom, from Analects); to stand up bravely for the truth; acting heroically in a just cause",""
"","912","间谍","間諜","jiàn dié","a spy; intelligence agent",""
"","913","间隔","間隔","jiàng é","interval; intermission; gap; be separated",""
"","914","间接","間接","jiàn jiē","indirect",""
"","915","剑","劍","jiàn","sword",""
"","916","健全","健全","jiàn quán","Perfect; sound; to perfect/strengthen/amplify",""
"","917","舰艇","艦艇","jiàn tǐng","warship; naval vessel",""
"","918","践踏","踐踏","jiàn tà","trample",""
"","919","溅","濺","jiàn","to splash",""
"","920","鉴别","鑒別","jiàn bié","differentiate; distinguish",""
"","921","鉴定","鑒定","jiàn dìng","appraise; identify; evaluate",""
"","922","鉴于","鑒于","jiàn yú","in light of; in view of; seeing that",""
"","923","将近","將近","jiāng jìn","almost; nearly; close to",""
"","924","将就","將就","jiāng jiu","put up with; accept somewhat reluctantly",""
"","925","将军","將軍","jiāng jūn","a general (military officer)",""
"","926","僵硬","僵硬","jiāng yìng","stiff",""
"","927","奖励","獎勵","jiǎng lì","to reward (as encouragement)",""
"","928","奖赏","獎賞","jiǎng shǎng","to reward",""
"","929","桨","槳","jiǎng","oar; paddle",""
"","930","降临","降臨","jiàng lín","befall; descend",""
"","931","交叉","交叉","jiāo chā","cross; intersect",""
"","932","交代","交代","jiāo dài","explain; account for; hand over",""
"","933","交涉","交涉","jiāo shè","negotiate; discuss a matter with the opposing side",""
"","934","交易","交易","jiāo yì","business transaction; deal; trade",""
"","935","娇气","嬌氣","jiāo qì","delicate; effeminate; squeamish",""
"","936","焦点","焦點","jiāo diǎn","focus; focal point",""
"","937","焦急","焦急","jiāo jí","anxiety; worried",""
"","938","角落","角落","jiǎo luò","corner; nook",""
"","939","侥幸","僥幸","jiǎo xìng","by luck; by a fluke",""
"","940","搅拌","攪拌","jiǎo bàn","stir; mix up",""
"","941","缴纳","繳納","jiǎo nà","to pay (taxes)",""
"","942","较量","較量","jiào liàng","competition; to have a contest with sb.",""
"","943","教养","教養","jiào yǎng","upbringing; education; bring up; nurture and train",""
"","944","阶层","階層","jiē céng","hierarchy",""
"","945","皆","皆","jiē","all; each and every; in all cases",""
"","946","接连","接連","jiē lián","one after another; in a row; in succession",""
"","947","揭露","揭露","jiē lù","expose; unmask",""
"","948","节制","節制","jié zhì","to be restrained or moderate",""
"","949","节奏","節奏","jié zòu","rhythm; cadence; tempo",""
"","950","杰出","傑出","jié chū","outstanding; preeminent",""
"","951","结晶","結晶","jié jīng","a crystal; to crystallize",""
"","952","结局","結局","jié jú","conclusion; ending",""
"","953","结算","結算","jié suàn","settle up the bill; close an account",""
"","954","截止","截止","jié zhǐ","end; close; stop; expiration",""
"","955","截至","截至","jié zhì","up until; by (a specified time",""
"","956","竭尽全力","竭盡全力","jié jìn quán lì","to spare no efforts; do one's utmost",""
"","957","解除","解除","jiě chú","remove; relieve (someone of their duties); sack; get rid of",""
"","958","解放","解放","jiě fàng","liberate",""
"","959","解雇","解雇","jiě gù","fire; lay off; dismiss from",""
"","960","解剖","解剖","jiě pōu","dissect; analyze; anatomy",""
"","961","解散","解散","jiě sàn","dismiss; dissolve; disband",""
"","962","解体","解體","jiě tǐ","disintegrate",""
"","963","戒备","戒備","jiè bèi","take precautions; be on the alert",""
"","964","界限","界限","jiè xiàn","boundary; marginal; limit",""
"","965","借鉴","借鑒","jiè jiàn","take example by; use other people's experience",""
"","966","借助","借助","jiè zhù","get help from",""
"","967","金融","金融","jīn róng","banking finance; financial",""
"","968","津津有味","津津有味","jīn jīn yǒu wèi","(saying) with gusto; eagerly; with great interest",""
"","969","紧迫","緊迫","jǐn pò","urgent; urgency",""
"","970","锦上添花","錦上添花","jǐn shàng tiān huā","lit. on brocade, add flowers (idiom); to decorate sth already perfect / gilding the lily",""
"","971","进而","進而","jìn ér","and then (what follows next)",""
"","972","进攻","進攻","jìn gōng","attack (military); assault",""
"","973","进化","進化","jìn huà","evolution",""
"","974","进展","進展","jìn zhǎn","make progress; development; make headway",""
"","975","近来","近來","jìn lái","recently; lately",""
"","976","晋升","晉升","jìn shēng","promote to a higher position",""
"","977","浸泡","浸泡","jìn pào","to soak",""
"","978","茎","莖","jīng","stalk; stem",""
"","979","经费","經費","jīng fèi","funds; expenses",""
"","980","经纬","經緯","jīng wěi","warp and woof; longitude and latitude; main points",""
"","981","惊动","驚動","jīng dòng","alarm; alert; startle; disturb",""
"","982","惊奇","驚奇","jīng qí","amaze; astonished",""
"","983","惊讶","驚訝","jīng yà","surprised; astonished; astound",""
"","984","兢兢业业","兢兢業業","jīng jīng yè yè","cautious and conscientious",""
"","985","精打细算","精打細算","jīng dǎ xì suàn","(saying) meticulous planning and careful accounting",""
"","986","精华","精華","jīng huá","elite; best feature; most important part of an object; essence; quintessence",""
"","987","精简","精簡","jīng jiǎn","simplify; reduce",""
"","988","精密","精密","jīng mì","accuracy; exact; precise; refined",""
"","989","精确","精確","jīng què","accurate; precise",""
"","990","精通","精通","jīng tōng","proficient; have a good command of",""
"","991","精心","精心","jīng xīn","with utmost care; meticulous; detailed",""
"","992","精益求精","精益求精","jīng yì qiú jīng","(saying) improving and wanting to improve even more",""
"","993","精致","精致","jīng zhì","exquisite; delicate; refined",""
"","994","井","井","jǐng","a well",""
"","995","颈椎","頸椎","jǐng zhuī","cervical vertebra; the seven cervical vertebrae in the neck of humans and most mammals",""
"","996","警告","警告","jǐng gào","to warn; admonish",""
"","997","警惕","警惕","jǐng tì","vigilant; alert; be on guard",""
"","998","竞赛","競賽","jìng sài","race; contest; competition",""
"","999","竞选","競選","jìng xuǎn","run for (electoral) office; take part in an election",""
"","1000","敬礼","敬禮","jìng lǐ","to salute; best regards",""
"","1001","敬业","敬業","jìng yè","work ethic",""
"","1002","境界","境界","jìng jiè","boundary; state; realm; level",""
"","1003","镜头","鏡頭","jìng tóu","camera shot (in a movie, etc.); scene; camera lens",""
"","1004","纠纷","糾紛","jiū fēn","dispute; quarrel",""
"","1005","纠正","糾正","jiū zhèng","to correct; to make right",""
"","1006","酒精","酒精","jiǔ jīng","alcohol; ethanol",""
"","1007","救济","救濟","jiù jì","emergency relief; aid; help out in a disaster",""
"","1008","就近","就近","jiù jìn","nearby; in a close neighborhood",""
"","1009","就业","就業","jiù yè","employment; getting a job",""
"","1010","就职","就職","jiù zhí","take office; assume a post",""
"","1011","拘留","拘留","jū liú","detain (a prison); keep (someone) in custody",""
"","1012","拘束","拘束","jū shù","restrict; constrained; ill at ease; reticent",""
"","1013","居民","居民","jū mín","resident; inhabitant",""
"","1014","居住","居住","jū zhù","reside; dwell; to live (in a place)",""
"","1015","鞠躬","鞠躬","jū gōng","to bow",""
"","1016","局部","局部","jú bù","part; local",""
"","1017","局面","局面","jú miàn","aspect; situation",""
"","1018","局势","局勢","jú shì","situation; state (of affairs)",""
"","1019","局限","局限","jú xiàn","to limit; confine; restrict or confine sth.",""
"","1020","咀嚼","咀嚼","jǔ jué","to chew",""
"","1021","沮丧","沮喪","jǔ sàng","dejected; depressed; dispirited",""
"","1022","举动","舉動","jǔ dòng","action; act; (make) a move; movement",""
"","1023","举世瞩目","舉世矚目","jǔ shì zhǔ mù","attract worldwide attention",""
"","1024","举足轻重","舉足輕重","jǔ zú qīng zhòng","a foot's move sways the balance; hold the balance of power; play a key role",""
"","1025","剧本","劇本","jù běn","script for a play; opera; movie; etc",""
"","1026","剧烈","劇烈","jù liè","acute; violent; severe",""
"","1027","据悉","據悉","jù xī","according to reports; it is reported (that)",""
"","1028","聚精会神","聚精會神","jù jīng huì shén","concentrate one's attention",""
"","1029","卷","卷","juǎn","to roll (up); to coil; (mw for tapes)",""
"","1030","决策","決策","jué cè","Make policy; make strategic decision",""
"","1031","觉悟","覺悟","jué wù","consciousness; awareness; (Buddhist) enlightenment",""
"","1032","觉醒","覺醒","jué xǐng","awaken; arousal; realize",""
"","1033","绝望","絕望","jué wàng","desperation; forlorn; hopeless",""
"","1034","倔强","倔強","jué jiàng","stubborn; unbending",""
"","1035","军队","軍隊","jūn duì","army troops",""
"","1036","君子","君子","jūn zǐ","gentleman; man of noble character",""
"","1037","卡通","卡通","kǎ tōng","cartoon",""
"","1038","开采","開采","kāi cǎi","extract ore or some other natural resource from a mine",""
"","1039","开除","開除","kāi chú","expel; to discharge; to kick out",""
"","1040","开阔","開闊","kāi kuò","wide; open (spaces)",""
"","1041","开朗","開朗","kāi lǎng","outgoing and cheerful; optimistic; carefree; spacious and well-lit",""
"","1042","开明","開明","kāi míng","enlightened; open-minded",""
"","1043","开辟","開辟","kāi pì","open up; to start; to build",""
"","1044","开拓","開拓","kāi tuò","break new ground (for agriculture); development",""
"","1045","开展","開展","kāi zhǎn","begin to develop; to launch",""
"","1046","开支","開支","kāi zhī","expenditures; pay; expenses",""
"","1047","刊登","刊登","kān dēng","publish in a newspaper; carry a story",""
"","1048","刊物","刊物","kān wù","publication; periodical; journal",""
"","1049","勘探","勘探","kān tàn","exploration",""
"","1050","侃侃而谈","侃侃而談","kǎn kǎn ér tán","speak frankly and in measured tones; argue about leisurely and boldly",""
"","1051","砍伐","砍伐","kǎn fá","cut down; lop; hew (as a tree)",""
"","1052","看待","看待","kàn dài","look upon; regard",""
"","1053","慷慨","慷慨","kāng kǎi","vehement; fervent; generous",""
"","1054","扛","扛","káng","to carry on one's shoulder",""
"","1055","抗议","抗議","kàng yì","to protest; protest",""
"","1056","考察","考察","kǎo chá","inspect; investigate; analyze",""
"","1057","考古","考古","kǎo gǔ","archaeology",""
"","1058","考核","考核","kǎo hé","examine; check up on",""
"","1059","考验","考驗","kǎo yàn","put to the test; trial",""
"","1060","靠拢","靠攏","kào lǒng","draw close; close up; move up",""
"","1061","科目","科目","kē mù","(school) subject",""
"","1062","磕","磕","kē","knock; tap",""
"","1063","可观","可觀","kě guān","considerable; impressive",""
"","1064","可口","可口","kě kǒu","tasty; taste good",""
"","1065","可恶","可惡","kě wù","hateful; abominable; repulsive",""
"","1066","可行","可行","kě xíng","feasible",""
"","1067","渴望","渴望","kě wàng","wishful; to yearn for; desire",""
"","1068","克制","克制","kè zhì","restrain; take a firm hold on",""
"","1069","刻不容缓","刻不容緩","kè bù róng huǎn","demand immediate action; brook no delay",""
"","1070","客户","客戶","kè hù","customer; account; client",""
"","1071","课题","課題","kè tí","task; problem; issue; question for discussion",""
